age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label,weekend_usage_difference,sleep_deficit,notification_intensity,weekend_overuse,DEI,DEI_Category
31,2,5.48,5.97,0.95,1.63,5.63,46,116,7.16,Low,Yes,Severe,1,1.6799999999999995,2.37,8.394160583941606,1.6799999999999997,55.14593795093795,Moderate
33,2,9.01,1.44,0.75,0.58,5.23,43,140,11.75,High,Yes,Moderate,1,2.74,2.7699999999999996,4.772475027746948,2.74,54.308520923520916,Moderate
24,0,5.35,5.62,1.68,3.65,6.03,232,140,7.81,High,No,Moderate,1,2.46,1.9699999999999998,43.36448598130841,2.46,55.70875901875901,Moderate
25,2,10.87,3.47,3.51,5.16,5.3,194,96,12.39,Medium,Yes,Severe,1,1.5200000000000014,2.7,17.847286108555657,1.5200000000000014,72.38912698412699,High
18,1,7.44,4.37,2.18,4.0,6.31,50,131,9.14,Low,No,Severe,1,1.7000000000000002,1.6900000000000004,6.720430107526881,1.7000000000000002,54.76471861471861,Moderate
30,1,7.66,4.94,3.44,0.59,7.94,116,153,8.52,High,Yes,Moderate,1,0.8599999999999994,0.05999999999999961,15.143603133159267,0.8599999999999994,48.68689754689754,Moderate
29,0,5.95,1.38,3.97,4.23,7.47,23,100,7.8,Medium,Yes,Mild,0,1.85,0.5300000000000002,3.865546218487395,1.8499999999999996,33.82579365079365,Moderate
22,1,9.59,3.38,3.08,1.46,8.92,55,98,11.51,Medium,Yes,Severe,1,1.92,0.0,5.735140771637122,1.92,52.09868686868687,Moderate
31,2,8.61,3.48,3.13,5.27,8.79,52,24,11.24,Low,Yes,Severe,1,2.630000000000001,0.0,6.039488966318235,2.630000000000001,51.70712121212121,Moderate
26,0,7.57,2.11,0.52,5.35,6.02,208,171,9.35,High,Yes,Mild,0,1.7799999999999994,1.9800000000000004,27.47688243064729,1.7799999999999994,42.82468975468976,Moderate
29,0,7.07,3.5,1.83,4.96,8.61,197,127,7.8,Low,Yes,Moderate,1,0.7299999999999995,0.0,27.864214992927863,0.7299999999999995,34.959141414141406,Moderate
30,0,7.3,3.47,3.89,1.53,8.7,135,85,8.75,Low,Yes,Moderate,1,1.4500000000000002,0.0,18.493150684931507,1.4500000000000002,43.74722222222221,Moderate
35,0,7.43,3.48,3.43,3.66,6.46,147,54,10.02,Low,No,Mild,0,2.59,1.54,19.78465679676985,2.59,56.50823232323232,Moderate
19,1,10.11,3.43,2.73,0.5,7.4,194,175,12.59,Medium,Yes,Severe,1,2.4800000000000004,0.5999999999999996,19.188921859545005,2.4800000000000004,59.14175324675325,Moderate
29,2,9.8,2.65,2.91,2.33,6.55,29,22,11.98,Low,No,Moderate,1,2.18,1.4500000000000002,2.959183673469388,2.1799999999999997,58.497886002886,Moderate
28,2,10.67,1.98,0.73,3.38,6.57,120,65,11.52,High,No,Moderate,1,0.8499999999999996,1.4299999999999997,11.246485473289598,0.8499999999999996,47.95147907647907,Moderate
25,0,8.71,1.23,2.13,3.67,5.71,120,71,11.38,Low,Yes,Severe,1,2.67,2.29,13.777267508610793,2.67,52.61445165945167,Moderate
23,2,5.35,4.26,3.66,1.53,7.93,204,138,6.29,Medium,No,Moderate,1,0.9400000000000004,0.07000000000000028,38.13084112149533,0.9400000000000004,37.53979797979798,Moderate
23,0,6.63,3.74,3.47,1.72,6.88,220,109,7.39,High,Yes,Moderate,1,0.7599999999999998,1.12,33.18250377073907,0.7599999999999998,44.95893939393938,Moderate
29,0,3.23,4.05,2.08,5.76,8.77,163,98,3.77,Medium,No,Severe,1,0.54,0.0,50.464396284829725,0.54,22.39080808080808,Low
25,1,3.07,2.19,2.49,5.33,8.52,231,162,3.76,Low,No,Mild,0,0.69,0.0,75.24429967426711,0.69,14.939040404040405,Low
19,0,4.79,5.08,1.33,1.8,8.07,42,108,5.82,Medium,Yes,Severe,1,1.0300000000000002,0.0,8.768267223382045,1.0300000000000002,33.22429292929293,Moderate
32,0,3.97,5.05,0.81,1.69,5.28,178,69,6.51,Medium,Yes,Moderate,1,2.54,2.7199999999999998,44.83627204030226,2.5399999999999996,50.181897546897545,Moderate
32,0,10.66,0.75,3.84,1.96,8.31,198,179,13.17,Medium,Yes,Moderate,1,2.51,0.0,18.574108818011258,2.51,48.56525252525252,Moderate
23,1,7.11,3.89,3.79,1.17,7.16,141,158,7.76,High,Yes,Moderate,1,0.6499999999999995,0.8399999999999999,19.831223628691983,0.6499999999999995,46.26742424242424,Moderate
26,1,6.25,1.79,2.06,3.57,7.95,122,56,8.98,Medium,No,Moderate,1,2.7300000000000004,0.04999999999999982,19.52,2.7300000000000004,32.85823953823954,Low
28,2,10.78,3.71,1.66,4.65,6.93,91,91,13.44,Low,No,Severe,1,2.66,1.0700000000000003,8.441558441558442,2.66,63.75075036075037,Moderate
28,2,11.85,5.41,1.12,3.98,7.8,128,108,14.34,Medium,No,Moderate,1,2.49,0.20000000000000018,10.80168776371308,2.49,68.63770562770564,High
22,1,5.74,3.88,0.47,0.96,7.62,105,21,6.58,Low,Yes,Moderate,0,0.8399999999999999,0.3799999999999999,18.29268292682927,0.8399999999999999,30.725620490620486,Low
27,1,6.35,1.76,2.59,1.78,8.81,53,179,9.04,Low,No,Moderate,1,2.6899999999999995,0.0,8.346456692913387,2.6899999999999995,33.9900505050505,Moderate
24,2,3.05,2.37,0.14,1.62,7.35,162,61,5.25,Medium,No,Mild,0,2.2,0.6500000000000004,53.114754098360656,2.2,19.558730158730164,Low
34,2,8.55,2.62,2.48,4.44,5.15,237,71,10.11,High,No,Severe,1,1.5599999999999987,2.8499999999999996,27.719298245614038,1.5599999999999987,57.94541125541124,Moderate
31,2,4.35,0.54,1.47,3.33,7.82,62,109,5.57,Low,Yes,Moderate,0,1.2200000000000006,0.17999999999999972,14.252873563218392,1.2200000000000006,13.01538961038961,Low
35,2,10.27,1.08,0.53,5.1,5.07,175,51,12.97,High,Yes,Severe,1,2.700000000000001,2.9299999999999997,17.039922103213243,2.700000000000001,57.776443001443,Moderate
20,1,3.53,4.56,3.54,3.36,6.37,145,55,4.54,High,No,Severe,1,1.0100000000000002,1.63,41.07648725212465,1.0100000000000002,40.71994227994228,Moderate
35,0,4.49,3.09,2.07,0.98,6.55,221,61,7.24,Medium,No,Mild,0,2.75,1.4500000000000002,49.220489977728285,2.75,40.027886002886,Moderate
29,2,8.06,1.96,0.54,1.35,7.07,28,98,8.92,Low,No,Severe,1,0.8599999999999994,0.9299999999999997,3.4739454094292803,0.8599999999999994,34.41842712842712,Moderate
35,1,5.17,1.06,0.21,5.28,7.73,50,180,6.84,Low,No,Moderate,0,1.67,0.2699999999999996,9.67117988394584,1.67,17.732200577200572,Low
32,2,10.08,4.51,3.7,4.1,8.85,234,22,11.39,Low,Yes,Moderate,1,1.3100000000000005,0.0,23.214285714285715,1.3100000000000005,58.25060606060606,Moderate
31,1,10.93,5.75,2.93,4.9,7.46,169,34,13.03,Low,Yes,Moderate,1,2.1,0.54,15.462031107044831,2.0999999999999996,71.51323953823953,High
28,1,8.88,4.36,0.98,3.68,8.53,72,96,10.77,Medium,No,Severe,1,1.8899999999999988,0.0,8.108108108108107,1.8899999999999988,48.422121212121205,Moderate
33,0,9.52,3.05,2.97,3.21,5.23,120,89,10.64,Low,No,Severe,1,1.120000000000001,2.7699999999999996,12.605042016806724,1.120000000000001,62.68003607503607,Moderate
33,1,8.5,4.49,0.72,2.96,8.21,240,164,10.1,Low,Yes,Severe,1,1.5999999999999996,0.0,28.235294117647054,1.5999999999999996,45.72525252525253,Moderate
23,2,3.5,1.86,3.6,3.08,6.87,147,43,4.54,High,No,Moderate,0,1.04,1.13,42.0,1.04,25.743405483405486,Low
35,1,11.51,3.35,0.52,0.65,7.54,45,49,13.99,Medium,Yes,Moderate,1,2.4800000000000004,0.45999999999999996,3.909643788010426,2.4800000000000004,57.89756132756132,Moderate
19,2,10.95,1.96,2.22,3.84,8.73,246,134,12.75,High,No,Severe,1,1.8000000000000007,0.0,22.46575342465753,1.8000000000000007,48.303030303030305,Moderate
24,1,9.24,4.47,3.51,4.17,6.11,80,178,11.08,Low,Yes,Moderate,1,1.84,1.8899999999999997,8.658008658008658,1.8399999999999999,67.24712121212121,High
26,1,11.8,1.8,1.55,0.95,7.08,223,161,13.1,Medium,Yes,Severe,1,1.299999999999999,0.9199999999999999,18.89830508474576,1.299999999999999,52.463455988455976,Moderate
24,1,10.85,3.64,3.71,1.01,8.01,184,162,11.77,High,No,Moderate,1,0.92,0.0,16.95852534562212,0.9199999999999999,55.75550505050505,Moderate
27,1,4.79,2.02,3.47,3.31,4.76,230,65,7.57,High,No,Mild,0,2.78,3.24,48.01670146137787,2.7800000000000002,50.17948773448773,Moderate
24,1,9.18,3.25,2.43,1.13,6.29,182,53,11.51,Low,Yes,Moderate,1,2.33,1.71,19.825708061002175,2.33,59.699761904761914,Moderate
32,1,6.69,4.64,0.56,1.13,7.97,192,37,7.48,Medium,No,Moderate,1,0.79,0.03000000000000025,28.699551569506724,0.79,35.899610389610395,Moderate
23,1,3.38,3.9,0.13,1.25,6.04,210,150,5.78,Low,Yes,Moderate,0,2.4000000000000004,1.96,62.1301775147929,2.4000000000000004,36.05732323232323,Moderate
27,1,8.15,2.87,1.35,3.45,7.47,136,92,10.59,Low,Yes,Severe,1,2.4399999999999995,0.5300000000000002,16.687116564417177,2.4399999999999995,44.96407647907647,Moderate
21,2,3.81,0.62,2.23,2.67,6.86,106,17,5.75,Medium,Yes,Moderate,0,1.94,1.1399999999999997,27.821522309711284,1.94,21.54474025974026,Low
27,2,6.38,0.59,3.29,1.57,8.31,109,112,8.98,Low,Yes,Mild,0,2.6000000000000005,0.0,17.0846394984326,2.6000000000000005,30.178535353535352,Low
29,2,4.15,4.32,1.99,0.59,4.94,136,45,5.0,Low,No,Severe,1,0.8499999999999996,3.0599999999999996,32.77108433734939,0.8499999999999996,45.69657287157287,Moderate
28,0,7.86,2.63,3.05,1.22,8.31,86,34,10.58,Low,Yes,Mild,0,2.72,0.0,10.94147582697201,2.7199999999999998,45.08681818181818,Moderate
19,0,6.8,2.49,0.65,1.77,6.73,35,57,8.8,Low,No,Mild,0,2.000000000000001,1.2699999999999996,5.147058823529412,2.000000000000001,38.70537518037518,Moderate
31,1,10.76,0.62,0.91,1.2,5.77,186,42,12.12,Medium,Yes,Moderate,1,1.3599999999999994,2.2300000000000004,17.286245353159853,1.3599999999999994,49.18108946608946,Moderate
27,0,3.29,0.82,0.07,2.5,8.57,147,159,6.08,High,No,Mild,0,2.79,0.0,44.680851063829785,2.79,11.917323232323229,Low
27,1,8.61,2.54,2.36,4.78,6.07,92,123,11.22,Low,No,Severe,1,2.610000000000001,1.9299999999999997,10.685249709639956,2.610000000000001,56.45796536796537,Moderate
22,1,10.53,1.88,1.74,1.11,7.0,216,45,13.02,High,Yes,Moderate,1,2.49,1.0,20.512820512820515,2.49,53.580346320346315,Moderate
18,2,10.25,4.55,1.65,1.76,6.52,90,38,11.97,Medium,Yes,Moderate,1,1.7200000000000006,1.4800000000000004,8.78048780487805,1.7200000000000006,64.06567821067821,Moderate
21,1,10.31,4.19,1.79,1.31,4.64,204,42,13.25,High,Yes,Severe,1,2.9399999999999995,3.3600000000000003,19.78661493695441,2.9399999999999995,78.63550505050505,High
24,0,7.58,2.75,0.41,0.8,7.71,105,35,10.5,Medium,No,Moderate,1,2.92,0.29000000000000004,13.852242744063323,2.92,40.40052669552669,Moderate
27,0,4.8,2.7,0.46,1.58,4.58,131,61,6.17,High,No,Mild,0,1.37,3.42,27.291666666666668,1.37,41.17285714285714,Moderate
31,0,8.37,3.23,0.82,3.59,6.0,191,66,10.39,Low,No,Severe,1,2.0200000000000014,2.0,22.819593787335727,2.0200000000000014,52.85099567099567,Moderate
30,0,6.93,1.32,1.41,0.85,5.58,55,136,7.48,Low,No,Moderate,1,0.5500000000000007,2.42,7.936507936507937,0.5500000000000007,36.56417748917748,Moderate
31,0,3.9,5.81,2.51,0.64,4.81,49,27,5.52,Medium,No,Moderate,1,1.6199999999999997,3.1900000000000004,12.564102564102564,1.6199999999999997,56.619935064935056,Moderate
19,0,3.18,4.1,2.34,3.49,8.74,37,159,5.57,High,No,Moderate,1,2.39,0.0,11.635220125786162,2.39,30.47363636363636,Low
25,0,9.01,4.39,1.27,1.45,5.65,175,143,9.6,High,No,Severe,1,0.5899999999999999,2.3499999999999996,19.42286348501665,0.5899999999999999,58.017611832611834,Moderate
34,0,11.91,4.01,2.59,1.59,7.16,195,45,14.44,Medium,No,Moderate,1,2.53,0.8399999999999999,16.3727959697733,2.5299999999999994,69.99954545454543,High
30,1,11.6,1.32,1.94,5.74,6.68,166,83,12.72,Low,No,Severe,1,1.120000000000001,1.3200000000000003,14.310344827586208,1.120000000000001,52.04457431457431,Moderate
24,1,9.63,5.82,2.68,3.77,7.12,49,171,11.25,Low,Yes,Severe,1,1.6199999999999992,0.8799999999999999,5.088265835929387,1.6199999999999992,66.17372294372295,High
31,1,10.63,5.76,0.56,1.68,4.73,137,153,13.24,Low,Yes,Severe,1,2.6099999999999994,3.2699999999999996,12.888052681091253,2.6099999999999994,82.10702741702742,High
23,2,8.95,4.13,2.52,4.13,5.67,237,154,11.81,Low,Yes,Severe,1,2.860000000000001,2.33,26.480446927374302,2.860000000000001,68.6931746031746,High
34,1,8.36,5.37,3.12,2.97,5.16,48,36,11.3,Low,No,Moderate,1,2.9400000000000013,2.84,5.741626794258374,2.9400000000000013,76.7693795093795,High
35,2,11.35,5.42,1.22,1.26,7.91,135,106,13.15,High,Yes,Severe,1,1.8000000000000007,0.08999999999999986,11.894273127753303,1.8000000000000007,63.600144300144294,Moderate
29,1,6.94,0.56,0.69,4.97,5.67,31,122,8.63,Medium,Yes,Mild,0,1.6900000000000004,2.33,4.46685878962536,1.6900000000000004,35.394235209235205,Moderate
30,2,8.07,2.15,1.61,4.71,7.51,60,145,10.8,High,No,Moderate,1,2.7300000000000004,0.4900000000000002,7.434944237918216,2.7300000000000004,42.96166666666667,Moderate
31,2,8.04,3.28,1.85,4.64,7.1,191,137,10.2,Low,No,Moderate,1,2.16,0.9000000000000004,23.75621890547264,2.16,48.644220779220774,Moderate
29,0,5.06,1.15,3.62,0.99,7.11,48,105,6.63,Medium,Yes,Moderate,0,1.5700000000000005,0.8899999999999997,9.48616600790514,1.5700000000000003,29.381370851370846,Low
27,0,9.07,4.95,2.21,1.73,7.75,110,42,11.52,Medium,No,Moderate,1,2.4499999999999997,0.25,12.127894156560089,2.4499999999999993,58.58639971139971,Moderate
19,0,10.96,5.59,2.81,2.06,7.24,118,154,12.08,Medium,No,Moderate,1,1.1199999999999992,0.7599999999999998,10.766423357664232,1.1199999999999992,67.93977633477633,High
32,0,7.61,1.33,1.78,1.34,6.02,118,51,8.51,Medium,Yes,Moderate,1,0.8999999999999995,1.9800000000000004,15.505913272010512,0.8999999999999995,39.06479076479076,Moderate
35,0,7.92,0.5,3.87,5.78,8.0,88,151,9.42,High,Yes,Mild,0,1.5,0.0,11.11111111111111,1.5,32.80833333333333,Low
22,0,11.87,2.67,0.61,5.93,6.87,174,162,12.54,Low,Yes,Moderate,1,0.6699999999999999,1.13,14.658803706823926,0.6699999999999999,53.02022366522367,Moderate
20,1,4.93,5.06,2.35,4.66,7.76,111,168,7.03,Low,Yes,Severe,1,2.1000000000000005,0.2400000000000002,22.515212981744423,2.1000000000000005,41.87925685425685,Moderate
25,0,4.92,4.46,3.58,2.38,8.91,31,80,6.22,High,Yes,Severe,1,1.2999999999999998,0.0,6.300813008130081,1.2999999999999998,37.61666666666667,Moderate
18,1,11.19,2.48,3.82,4.63,6.73,87,46,13.23,Medium,No,Moderate,1,2.040000000000001,1.2699999999999996,7.774798927613942,2.040000000000001,63.81714285714285,Moderate
27,2,5.46,4.83,1.67,5.15,6.62,209,138,8.2,High,Yes,Moderate,1,2.7399999999999998,1.38,38.27838827838828,2.7399999999999993,50.26919913419913,Moderate
26,0,8.35,3.65,2.19,0.73,6.93,206,15,11.02,Medium,Yes,Moderate,1,2.67,1.0700000000000003,24.67065868263473,2.67,55.393023088023085,Moderate
20,2,6.99,2.78,3.39,1.08,5.52,103,174,7.95,Medium,No,Moderate,1,0.96,2.4800000000000004,14.73533619456366,0.96,50.366731601731594,Moderate
31,2,8.55,3.46,3.22,1.87,8.89,121,173,10.42,Medium,No,Severe,1,1.8699999999999992,0.0,14.15204678362573,1.8699999999999992,48.56787878787878,Moderate
20,2,5.95,3.74,3.92,4.92,4.72,51,172,6.79,High,Yes,Moderate,0,0.8399999999999999,3.2800000000000002,8.571428571428571,0.8399999999999999,56.10235209235209,Moderate
33,2,11.95,1.86,3.71,5.39,4.7,49,33,13.64,Medium,Yes,Moderate,1,1.6900000000000013,3.3,4.100418410041841,1.6900000000000013,73.87951659451662,High
35,0,9.77,3.55,1.58,2.82,5.62,201,180,10.58,High,No,Severe,1,0.8100000000000005,2.38,20.573183213920164,0.8100000000000005,58.981414141414135,Moderate
19,1,6.41,0.54,0.1,4.11,7.08,226,49,7.66,High,No,Mild,0,1.25,0.9199999999999999,35.257410296411855,1.25,21.95007215007215,Low
27,1,11.28,5.99,2.73,2.01,8.56,240,157,13.31,Medium,No,Severe,1,2.030000000000001,0.0,21.27659574468085,2.030000000000001,70.09954545454545,High
28,2,10.1,1.94,0.06,4.85,5.9,128,108,11.83,Medium,No,Moderate,1,1.7300000000000004,2.0999999999999996,12.673267326732674,1.7300000000000004,51.22656565656565,Moderate
32,0,10.04,2.2,1.28,1.71,8.02,226,170,10.61,Low,Yes,Severe,1,0.5700000000000003,0.0,22.509960159362556,0.5700000000000003,38.5850505050505,Moderate
30,1,10.88,4.81,3.42,1.51,6.38,199,89,11.52,Medium,No,Severe,1,0.6399999999999988,1.62,18.290441176470587,0.6399999999999988,68.60249639249639,High
19,2,3.08,5.63,1.7,5.21,5.03,58,90,4.03,Medium,No,Severe,1,0.9500000000000002,2.9699999999999998,18.83116883116883,0.9500000000000002,46.6507215007215,Moderate
33,2,5.8,1.24,1.26,0.87,4.62,40,60,7.0,Low,Yes,Mild,0,1.2000000000000002,3.38,6.896551724137932,1.2000000000000002,39.516810966810965,Moderate
26,2,7.8,3.34,1.55,0.83,7.92,157,18,8.57,High,No,Moderate,1,0.7700000000000005,0.08000000000000007,20.128205128205128,0.7700000000000005,36.987900432900425,Moderate
33,1,11.92,1.2,3.5,1.45,7.18,111,128,14.75,Low,No,Severe,1,2.83,0.8200000000000003,9.312080536912752,2.83,60.62642135642135,Moderate
31,2,10.13,5.19,2.55,2.84,5.16,48,57,10.76,High,No,Moderate,1,0.629999999999999,2.84,4.738400789733465,0.629999999999999,72.16953102453103,High
33,0,6.08,2.87,2.79,4.51,8.4,156,27,7.73,Medium,Yes,Moderate,1,1.6500000000000004,0.0,25.657894736842103,1.6500000000000004,34.32550505050506,Moderate
34,2,4.57,1.2,2.69,4.32,5.55,103,79,5.98,Medium,Yes,Moderate,0,1.41,2.45,22.538293216630198,1.4100000000000001,33.652373737373736,Moderate
31,1,5.29,4.09,1.14,3.07,7.83,242,65,7.9,Low,Yes,Moderate,1,2.6100000000000003,0.16999999999999993,45.746691871455575,2.6100000000000003,37.485165945165946,Moderate
22,0,11.41,5.92,1.14,3.45,7.94,207,140,13.62,High,Yes,Severe,1,2.209999999999999,0.05999999999999961,18.141980718667835,2.209999999999999,67.37477633477631,High
30,1,9.88,1.84,1.17,4.03,7.84,145,58,10.46,High,No,Moderate,1,0.5800000000000001,0.16000000000000014,14.676113360323884,0.5800000000000001,37.00575036075036,Moderate
33,2,6.18,0.57,2.17,4.91,4.8,220,114,9.09,Low,No,Moderate,1,2.91,3.2,35.59870550161813,2.91,46.03556277056277,Moderate
24,0,3.3,3.85,3.17,1.76,7.74,148,52,4.47,Low,No,Moderate,0,1.17,0.2599999999999998,44.84848484848485,1.17,28.484653679653675,Low
18,0,3.32,5.56,2.8,3.99,4.97,37,116,4.92,High,No,Moderate,1,1.6,3.0300000000000002,11.144578313253012,1.6,52.95873015873016,Moderate
29,2,11.9,2.03,1.02,4.19,6.12,87,124,12.53,High,Yes,Severe,1,0.629999999999999,1.88,7.310924369747899,0.629999999999999,55.3785137085137,Moderate
20,2,7.28,3.91,1.8,4.81,4.98,184,97,8.38,High,Yes,Mild,0,1.1000000000000003,3.0199999999999996,25.274725274725277,1.1000000000000005,56.3015873015873,Moderate
32,0,11.64,3.32,1.02,3.46,6.24,179,160,13.59,High,Yes,Moderate,1,1.9499999999999995,1.7599999999999998,15.378006872852232,1.9499999999999993,64.82532467532467,Moderate
28,2,7.33,4.37,3.35,1.08,8.28,194,50,8.46,Low,Yes,Moderate,1,1.1300000000000008,0.0,26.46657571623465,1.1300000000000008,45.32479797979798,Moderate
35,2,9.73,2.6,1.01,1.97,8.57,232,157,11.85,High,No,Moderate,1,2.119999999999999,0.0,23.84378211716341,2.119999999999999,44.72267676767677,Moderate
25,2,5.14,4.86,0.6,1.12,7.41,160,142,5.72,Low,Yes,Moderate,1,0.5800000000000001,0.5899999999999999,31.128404669260703,0.5800000000000001,33.33183261183261,Moderate
34,1,11.32,4.41,2.23,1.67,5.16,31,44,11.86,Low,Yes,Moderate,1,0.5399999999999991,2.84,2.7385159010600706,0.5399999999999991,72.09185425685425,High
20,1,9.22,2.62,1.74,1.13,8.6,150,176,11.21,High,No,Severe,1,1.99,0.0,16.268980477223426,1.9900000000000002,44.135252525252525,Moderate
18,2,7.93,5.0,0.76,2.61,4.92,35,75,10.67,Medium,No,Moderate,1,2.74,3.08,4.4136191677175285,2.74,68.08676767676768,High
20,0,8.31,4.65,3.14,2.02,8.02,216,155,10.41,Low,No,Severe,1,2.1,0.0,25.9927797833935,2.0999999999999996,53.763636363636365,Moderate
28,0,10.49,4.85,0.14,1.59,7.98,24,132,13.08,Medium,Yes,Moderate,1,2.59,0.019999999999999574,2.2878932316491896,2.59,57.724790764790754,Moderate
26,0,11.49,5.74,2.35,2.91,4.84,25,26,13.08,High,No,Severe,1,1.59,3.16,2.175805047867711,1.5899999999999999,85.12699134199134,High
20,0,3.66,5.48,1.57,2.54,8.4,201,38,5.92,Low,No,Moderate,1,2.26,0.0,54.91803278688524,2.26,36.1680303030303,Moderate
35,2,5.92,2.69,3.27,5.54,5.71,178,135,6.52,High,Yes,Mild,0,0.5999999999999996,2.29,30.06756756756757,0.5999999999999996,42.97081529581529,Moderate
24,1,6.87,3.52,1.18,1.27,6.9,165,159,8.92,Low,No,Moderate,1,2.05,1.0999999999999996,24.017467248908297,2.05,44.21298701298701,Moderate
34,0,5.11,2.88,2.22,5.44,7.05,140,150,8.1,High,No,Moderate,0,2.9899999999999998,0.9500000000000002,27.3972602739726,2.9899999999999993,39.962308802308804,Moderate
18,1,6.34,3.75,0.72,2.99,4.85,136,111,6.9,High,Yes,Mild,0,0.5600000000000005,3.1500000000000004,21.45110410094637,0.5600000000000005,47.801616161616174,Moderate
20,0,4.19,5.35,3.06,2.47,8.32,181,148,6.13,Low,No,Moderate,1,1.9399999999999995,0.0,43.1980906921241,1.9399999999999995,40.08323232323232,Moderate
20,1,7.98,0.53,3.77,5.44,6.16,55,33,10.44,Medium,No,Moderate,1,2.459999999999999,1.8399999999999999,6.892230576441103,2.459999999999999,47.28231601731602,Moderate
32,0,7.38,2.1,0.36,4.61,6.7,118,169,8.34,Low,Yes,Mild,0,0.96,1.2999999999999998,15.989159891598916,0.96,34.47463203463203,Moderate
20,1,8.48,3.76,3.76,2.9,5.3,56,169,11.34,Medium,Yes,Severe,1,2.8599999999999994,2.7,6.60377358490566,2.8599999999999994,70.39786435786434,High
26,2,9.49,2.52,3.66,1.08,6.99,194,90,10.92,Low,No,Severe,1,1.4299999999999995,1.0099999999999998,20.442571127502635,1.4299999999999997,53.06213564213566,Moderate
22,2,3.03,3.68,0.51,5.28,6.74,20,162,3.58,High,Yes,Moderate,0,0.5500000000000003,1.2599999999999998,6.6006600660066015,0.5500000000000003,23.246212121212125,Low
30,2,4.98,4.37,1.37,2.01,4.74,63,69,7.55,Medium,No,Moderate,1,2.5699999999999994,3.26,12.650602409638552,2.5699999999999994,55.624480519480514,Moderate
23,2,11.28,3.86,3.55,5.37,5.76,34,37,12.99,High,Yes,Moderate,1,1.7100000000000009,2.24,3.014184397163121,1.7100000000000009,73.98772727272727,High
26,2,9.45,1.82,0.54,2.81,6.25,158,110,9.97,Low,Yes,Severe,1,0.5200000000000014,1.75,16.71957671957672,0.5200000000000014,42.51333333333334,Moderate
19,1,3.82,3.66,3.9,3.86,8.3,246,42,6.77,High,Yes,Mild,0,2.95,0.0,64.39790575916231,2.9499999999999997,37.102525252525254,Moderate
31,1,3.73,5.34,2.98,1.75,8.18,223,127,4.36,High,Yes,Moderate,1,0.6300000000000003,0.0,59.78552278820376,0.6300000000000003,32.80888888888889,Low
19,2,7.16,4.95,2.37,4.24,4.52,143,80,9.93,High,Yes,Severe,1,2.77,3.4800000000000004,19.972067039106143,2.7699999999999996,71.29576479076479,High
28,1,9.29,1.75,2.58,4.89,6.85,125,166,11.18,Low,No,Severe,1,1.8900000000000008,1.1500000000000004,13.455328310010763,1.8900000000000006,48.724357864357856,Moderate
26,2,5.51,3.1,0.46,5.1,4.9,179,146,8.32,Medium,Yes,Mild,0,2.8100000000000005,3.0999999999999996,32.486388384755,2.8100000000000005,49.683578643578635,Moderate
