age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label,weekend_usage_difference,sleep_deficit,notification_intensity,weekend_overuse,DEI,DEI_Category,attention_score,attention_category,addiction_level_num,NDI,dependency_category,attention_inverse,Aggression_Risk,Aggression_Category,Wellbeing_Score,Wellbeing_Category,Cluster,User_Segment,Recommendation
21,1,7.78,1.99,2.73,3.2,4.97,80,16,9.49,Medium,Yes,Moderate,1,1.71,3.03,10.282776349614396,1.71,54.34090187590188,Moderate,62.22272943722943,Moderate,2,24.80922266139657,Low,37.77727056277057,41.33190939912173,Moderate,58.889962420045784,Average,0,Healthy,Improve sleep schedule
35,2,5.92,0.57,2.64,1.71,6.23,122,29,7.69,Medium,No,Moderate,0,1.7700000000000005,1.7699999999999996,20.60810810810811,1.7700000000000005,33.46802308802309,Moderate,79.55959307359309,High,2,30.858102766798417,Low,20.440406926406908,29.30907729851856,Low,71.16289000193468,Excellent,2,High-Risk,Improve sleep schedule
33,0,8.91,2.62,1.26,2.02,6.64,112,96,10.04,Low,Yes,Moderate,1,1.129999999999999,1.3600000000000003,12.570145903479236,1.129999999999999,46.06112554112554,Moderate,65.60166233766233,Moderate,2,48.53181818181818,Moderate,34.39833766233767,47.28659448755875,Moderate,58.00586450651986,Average,0,Healthy,Improve sleep schedule
20,2,6.85,4.46,0.29,3.61,8.63,107,99,8.42,Low,Yes,Severe,1,1.5700000000000005,0.0,15.62043795620438,1.5700000000000005,37.97722222222222,Moderate,75.96183333333335,High,3,52.47397891963108,Moderate,24.03816666666665,41.769288955742105,Moderate,65.16405531715692,Average,0,Healthy,Maintain current habits
24,0,8.32,2.98,1.99,4.93,4.77,225,15,10.85,Low,No,Moderate,1,2.53,3.2300000000000004,27.04326923076923,2.53,63.51375901875902,Moderate,56.58087229437229,Moderate,2,47.56231884057971,Moderate,43.41912770562771,56.77644903591534,Moderate,47.83689081011869,Average,1,At-Risk,Improve sleep schedule
23,2,9.0,0.89,3.47,3.23,5.11,189,37,9.87,Low,Yes,Moderate,1,0.8699999999999992,2.89,21.0,0.8699999999999992,51.77534632034632,Moderate,60.702396103896106,Moderate,2,47.884057971014485,Moderate,39.29760389610389,51.079792495267576,Moderate,53.13810178258922,Average,0,Healthy,Improve sleep schedule
31,1,11.15,3.91,1.85,3.62,6.54,29,159,14.04,Medium,Yes,Moderate,1,2.889999999999999,1.46,2.600896860986547,2.889999999999999,69.72230158730159,High,48.11830952380952,Moderate,2,52.99835309617917,Moderate,51.88169047619048,64.89422377196001,Moderate,43.21111327528762,Average,1,At-Risk,Reduce daily screen time; Improve sleep schedule
31,0,7.41,3.16,0.32,3.81,7.97,53,127,9.54,High,Yes,Moderate,1,2.129999999999999,0.0300000000000002,7.152496626180836,2.129999999999999,36.732337662337656,Moderate,75.89029870129869,High,2,43.62931488801053,Moderate,24.10970129870131,37.53726551774575,Moderate,67.19755238954123,Average,2,High-Risk,Maintain current habits
34,1,7.81,3.11,2.18,2.44,8.28,73,176,10.02,High,No,Mild,0,2.21,0.0,9.346991037131884,2.21,42.85919191919191,Moderate,70.78224242424243,High,1,50.233399209486166,Moderate,29.21775757575757,44.70298229973212,Moderate,62.04774756061771,Average,0,Healthy,Maintain current habits
20,1,8.67,2.6,1.24,0.67,6.81,205,163,10.76,Low,Yes,Moderate,1,2.09,1.1900000000000004,23.64475201845444,2.09,47.85545454545454,Moderate,66.19336363636364,Moderate,2,76.49611330698288,High,33.80663636363636,59.76695306989159,Moderate,50.43987983266514,Average,0,Healthy,Disable non-essential notifications; Improve sleep schedule
19,0,4.43,3.72,1.41,0.63,6.07,226,111,5.61,Medium,No,Mild,0,1.1800000000000006,1.93,51.01580135440181,1.1800000000000006,37.47104617604617,Moderate,78.05368614718617,High,1,54.094795783926216,Moderate,21.94631385281383,41.40380538283233,Moderate,63.08881433593422,Average,0,Healthy,Improve sleep schedule
18,0,9.4,0.51,1.68,3.59,6.28,99,154,11.56,Medium,No,Severe,1,2.16,1.7199999999999998,10.53191489361702,2.16,45.60291486291487,Moderate,67.13912554112555,Moderate,3,67.17325428194994,High,32.86087445887445,54.54415742386362,Moderate,53.40473447663941,Average,0,Healthy,Disable non-essential notifications; Improve sleep schedule
32,1,8.34,5.58,3.54,0.99,8.17,118,103,9.91,Low,No,Severe,1,1.5700000000000005,0.0,14.148681055155876,1.5700000000000005,56.98757575757576,Moderate,57.75372727272728,Moderate,3,57.47971014492753,Moderate,42.24627272727272,58.30284307048736,Moderate,51.00785575286564,Average,1,At-Risk,Maintain current habits
18,0,6.66,2.44,2.8,3.09,4.67,209,113,9.6,High,No,Mild,0,2.9399999999999995,3.33,31.38138138138138,2.9399999999999995,58.84008658008657,Moderate,62.62797402597403,Moderate,1,55.64874835309617,Moderate,37.37202597402597,56.07680337339298,Moderate,49.207100386142386,Average,0,Healthy,Improve sleep schedule
32,2,3.71,5.36,2.26,2.47,7.06,117,72,5.01,Low,No,Severe,1,1.2999999999999998,0.9400000000000004,31.536388140161726,1.2999999999999998,39.07344877344877,Moderate,77.15796536796537,High,3,43.03511198945982,Moderate,22.842034632034625,37.5534328751548,Moderate,66.19899008786224,Average,2,High-Risk,Maintain current habits
18,2,4.61,2.42,0.65,1.39,6.36,72,124,5.86,Low,No,Mild,0,1.25,1.6399999999999997,15.61822125813449,1.25,28.98481240981241,Low,84.37955627705628,High,1,33.71758893280632,Moderate,15.62044372294372,26.935213703747102,Low,73.64386393854045,Excellent,2,High-Risk,Improve sleep schedule
35,2,10.56,4.7,2.45,2.42,5.77,188,126,11.68,Medium,No,Severe,1,1.1199999999999992,2.2300000000000004,17.8030303030303,1.1199999999999992,69.83876623376622,High,45.83337012987013,Moderate,3,76.71067193675889,High,54.16662987012987,76.17609933671959,High,35.29177019265977,Poor,1,At-Risk,Reduce daily screen time; Disable non-essential notifications; Improve sleep schedule; Practice digital detox
25,2,5.77,1.92,0.29,5.43,7.25,121,160,8.59,High,Yes,Moderate,0,2.8200000000000003,0.75,20.970537261698443,2.8200000000000003,31.51748196248196,Low,83.4597554112554,High,2,58.24380764163372,Moderate,16.5402445887446,38.82754566362134,Moderate,66.93566275488618,Average,2,High-Risk,Maintain current habits
26,1,5.48,2.98,0.91,5.35,8.45,87,19,7.29,High,Yes,Moderate,0,1.81,0.0,15.875912408759122,1.81,28.43217171717172,Low,84.6053484848485,High,2,22.677470355731224,Low,15.394651515151494,21.866421575465864,Low,78.9081043086955,Excellent,2,High-Risk,Maintain current habits
19,1,8.34,3.25,0.51,4.48,7.76,75,162,10.51,High,No,Moderate,1,2.17,0.2400000000000002,8.992805755395684,2.17,42.59309523809524,Moderate,70.45707142857142,High,2,55.95138339920948,Moderate,29.54292857142857,47.22502164867284,Moderate,59.974817691904796,Average,0,Healthy,Maintain current habits
23,0,3.93,0.54,3.58,3.64,5.08,196,59,4.72,Medium,Yes,Mild,0,0.7899999999999996,2.92,49.87277353689567,0.7899999999999996,30.594199134199133,Low,82.74174025974025,High,1,37.66594202898551,Moderate,17.258259740259746,29.902158524066657,Low,70.23546010996519,Excellent,2,High-Risk,Improve sleep schedule
27,1,11.09,3.35,0.77,3.97,8.03,114,101,12.77,High,Yes,Moderate,1,1.6799999999999995,0.0,10.279531109107303,1.6799999999999995,51.06065656565656,Moderate,59.61680303030303,Moderate,2,53.53010540184453,Moderate,40.38319696969697,53.73881074440576,Moderate,54.383034075647,Average,0,Healthy,Maintain current habits
25,1,3.09,2.16,2.27,5.17,6.22,36,52,5.4,Low,Yes,Moderate,0,2.3100000000000005,1.7800000000000002,11.650485436893204,2.3100000000000005,30.98188311688312,Low,86.15043506493505,High,2,17.933267457180502,Low,13.849564935064947,20.03987105081471,Low,77.72702559120144,Excellent,2,High-Risk,Improve sleep schedule
29,0,3.96,4.78,0.82,5.25,6.0,120,106,5.78,High,No,Moderate,1,1.8200000000000005,2.0,30.303030303030305,1.8200000000000005,41.946450216450216,Moderate,76.74606493506494,High,2,43.62042160737813,Moderate,23.253935064935064,38.98091130238435,Moderate,63.96598590957365,Average,2,High-Risk,Improve sleep schedule
28,0,8.65,5.12,3.86,3.55,6.44,226,35,11.46,High,Yes,Moderate,1,2.8100000000000005,1.5599999999999996,26.1271676300578,2.8100000000000005,70.77650793650794,High,49.66704761904761,Moderate,2,52.50691699604742,Moderate,50.33295238095239,64.38785508244177,Moderate,43.48642564001155,Average,1,At-Risk,Reduce daily screen time; Improve sleep schedule
29,1,7.97,1.54,2.78,2.68,5.5,38,72,10.81,High,No,Mild,0,2.8400000000000007,2.5,4.767879548306148,2.8400000000000007,54.65076479076478,Moderate,63.44477056277057,Moderate,1,23.113372859025034,Low,36.55522943722943,40.184533252645096,Moderate,60.2203854114382,Average,0,Healthy,Improve sleep schedule
27,0,11.01,1.55,1.63,5.63,7.83,28,78,12.0,Medium,No,Moderate,1,0.9900000000000002,0.1699999999999999,2.5431425976385107,0.9900000000000002,42.92915584415584,Moderate,64.20625324675325,Moderate,2,35.43102766798419,Moderate,35.79374675324675,41.11990013074854,Moderate,63.1053964597779,Average,0,Healthy,Maintain current habits
31,1,4.87,1.09,1.21,4.15,7.71,126,144,7.22,High,No,Moderate,0,2.35,0.29,25.87268993839836,2.35,22.036183261183258,Low,90.20414502164502,High,2,54.11073781291172,Moderate,9.79585497835498,30.86868636543946,Low,73.80974717379942,Excellent,2,High-Risk,Maintain current habits
35,2,10.12,5.94,2.6,4.41,8.54,165,86,11.57,High,Yes,Moderate,1,1.450000000000001,0.0,16.304347826086957,1.450000000000001,62.71616161616163,Moderate,52.12515151515152,Moderate,2,56.49249011857707,Moderate,47.87484848484848,62.264822189584045,Moderate,47.86028369835203,Average,1,At-Risk,Maintain current habits
20,1,8.82,5.85,1.75,2.07,6.6,68,24,10.08,Medium,Yes,Moderate,1,1.2599999999999998,1.4000000000000004,7.709750566893423,1.2599999999999998,62.366515151515145,Moderate,53.70504545454545,Moderate,2,26.41343873517787,Low,46.29495454545455,48.44547080742126,Moderate,54.57037648033609,Average,0,Healthy,Improve sleep schedule
35,0,10.15,5.09,3.79,1.4,8.17,176,86,11.71,Medium,Yes,Severe,1,1.5600000000000005,0.0,17.339901477832512,1.5600000000000005,62.38419191919191,Moderate,51.309742424242415,Moderate,3,65.71640316205534,Moderate,48.69025757575759,66.49098121359512,High,44.84994693302441,Average,1,At-Risk,Practice digital detox
23,1,4.79,1.23,3.98,3.93,5.55,54,19,5.63,Medium,Yes,Moderate,0,0.8399999999999999,2.45,11.273486430062633,0.8399999999999999,35.58929292929293,Moderate,77.62321212121212,High,2,16.50573122529644,Low,22.37678787878788,24.656716725880543,Low,72.93998665009903,Excellent,2,High-Risk,Improve sleep schedule
18,1,5.07,1.71,1.01,3.08,4.8,197,46,7.25,Medium,No,Mild,0,2.18,3.2,38.8560157790927,2.18,41.080714285714286,Moderate,77.1307857142857,High,1,36.96054018445323,Moderate,22.869214285714307,35.63227533789105,Moderate,64.93210780528283,Average,2,High-Risk,Improve sleep schedule
32,2,10.7,1.28,1.91,3.85,7.88,100,78,13.45,Low,Yes,Severe,1,2.75,0.1200000000000001,9.345794392523365,2.75,47.950613275613264,Moderate,63.84981601731602,Moderate,3,53.37088274044795,Moderate,36.15018398268398,50.78516862476856,Moderate,56.75533964448662,Average,0,Healthy,Maintain current habits
29,1,4.9,0.93,3.61,5.51,7.81,162,81,7.44,Low,Yes,Moderate,0,2.54,0.1900000000000004,33.06122448979592,2.54,27.61414862914864,Low,85.36075541125541,High,2,46.27536231884058,Moderate,14.639244588744589,31.47839329910354,Low,72.53785800745581,Excellent,2,High-Risk,Maintain current habits
26,2,9.45,5.73,0.53,1.2,5.83,37,163,11.97,Low,Yes,Severe,1,2.5200000000000014,2.17,3.915343915343916,2.5200000000000014,70.66106060606062,High,49.85668181818183,Moderate,3,59.73089591567852,Moderate,50.14331818181817,67.39499400732059,High,41.0663111097056,Average,1,At-Risk,Reduce daily screen time; Improve sleep schedule; Practice digital detox
23,0,11.62,4.14,0.53,0.79,6.18,132,120,14.41,Medium,No,Moderate,1,2.790000000000001,1.8200000000000005,11.35972461273666,2.790000000000001,70.95267676767676,High,47.13919696969697,Moderate,2,61.182872200263496,Moderate,52.86080303030303,69.28306323952916,High,39.95455597300783,Poor,1,At-Risk,Reduce daily screen time; Improve sleep schedule; Practice digital detox
33,2,5.89,1.93,0.42,4.83,7.2,240,61,8.7,Low,No,Mild,0,2.81,0.7999999999999998,40.74702886247878,2.81,32.600317460317456,Low,82.45990476190477,High,1,48.05250329380764,Moderate,17.540095238095233,35.216989353508545,Moderate,68.89484300170426,Average,2,High-Risk,Maintain current habits
35,0,5.05,5.3,1.76,4.84,6.61,57,101,6.81,Low,Yes,Moderate,1,1.7599999999999998,1.3899999999999997,11.287128712871288,1.7599999999999998,47.173261183261175,Moderate,70.67802164502164,High,2,34.7895256916996,Moderate,29.32197835497836,39.55936072094507,Moderate,63.12828195120952,Average,0,Healthy,Improve sleep schedule
19,0,10.22,3.72,2.75,2.62,7.91,92,80,13.01,High,Yes,Moderate,1,2.789999999999999,0.0899999999999998,9.001956947162427,2.789999999999999,59.26342712842712,Moderate,55.815971861471866,Moderate,2,44.27773386034256,Moderate,44.18402813852813,54.20292808976895,Moderate,52.85294879080092,Average,0,Healthy,Maintain current habits
25,2,8.64,2.98,3.08,0.92,5.34,53,36,9.35,Low,Yes,Severe,1,0.7099999999999991,2.66,6.134259259259259,0.7099999999999991,56.9460606060606,Moderate,57.09618181818183,Moderate,3,33.87628458498023,Moderate,42.90381818181817,48.34804170592778,Moderate,54.20487622105419,Average,0,Healthy,Improve sleep schedule
19,0,5.12,2.41,2.75,2.79,8.63,177,27,7.29,Low,No,Moderate,0,2.17,0.0,34.5703125,2.17,30.481262626262627,Low,83.8106212121212,High,2,37.47009222661397,Moderate,16.189378787878795,29.322622684305312,Low,74.2604588591021,Excellent,2,High-Risk,Maintain current habits
27,2,9.24,4.89,3.73,3.79,6.09,170,173,11.28,High,No,Moderate,1,2.039999999999999,1.91,18.3982683982684,2.039999999999999,70.62049783549783,High,47.89885064935066,Moderate,2,74.24123847167324,High,52.10114935064934,74.49833711697698,High,36.78153247404954,Poor,1,At-Risk,Reduce daily screen time; Disable non-essential notifications; Improve sleep schedule; Practice digital detox
28,1,9.62,5.44,0.44,1.06,5.29,146,114,11.99,Low,Yes,Severe,1,2.370000000000001,2.71,15.176715176715176,2.370000000000001,72.26470418470419,High,48.500588744588754,Moderate,3,66.2072463768116,High,51.499411255411246,71.33454660286766,High,37.83236931140811,Poor,1,At-Risk,Reduce daily screen time; Disable non-essential notifications; Improve sleep schedule; Practice digital detox
23,1,3.19,5.21,0.6,1.12,5.29,193,97,5.4,Medium,No,Moderate,1,2.2100000000000004,2.71,60.50156739811912,2.2100000000000004,45.973694083694085,Moderate,75.89789177489178,High,2,51.53669301712779,Moderate,24.102108225108225,44.16984965308535,Moderate,59.633127960155655,Average,0,Healthy,Improve sleep schedule
18,1,9.23,4.99,0.81,2.09,5.86,244,19,10.49,High,No,Severe,1,1.2599999999999998,2.14,26.43553629469122,1.2599999999999998,61.93044011544011,Moderate,54.25586796536796,Moderate,3,60.31877470355731,Moderate,45.74413203463204,62.74061627983988,Moderate,45.179302978062914,Average,1,At-Risk,Improve sleep schedule
26,2,7.18,4.92,0.04,2.56,7.57,216,144,9.39,Low,No,Moderate,1,2.210000000000001,0.4299999999999997,30.08356545961003,2.210000000000001,45.7436075036075,Moderate,69.97691774891776,Moderate,2,71.65638998682475,High,30.023082251082243,55.32504645508264,Moderate,54.49713848314611,Average,0,Healthy,Disable non-essential notifications
32,1,7.47,3.93,3.62,2.68,7.36,73,55,10.34,High,No,Moderate,1,2.87,0.6399999999999997,9.772423025435074,2.87,55.16138528138528,Moderate,62.47158441558443,Moderate,2,31.50006587615283,Low,37.52841558441557,44.40824071340905,Moderate,59.34987972208708,Average,0,Healthy,Maintain current habits
26,0,4.66,5.57,1.9,4.87,5.22,111,160,5.54,Medium,Yes,Severe,1,0.8799999999999999,2.78,23.819742489270386,0.8799999999999999,51.65672438672439,Moderate,66.97298268398268,Moderate,3,62.37206851119894,Moderate,33.02701731601732,54.63998186909694,Moderate,51.727302725909375,Average,0,Healthy,Improve sleep schedule
35,0,3.75,4.95,0.54,4.1,7.08,60,53,5.73,Low,Yes,Severe,1,1.9800000000000004,0.92,16.0,1.9800000000000004,35.671082251082254,Moderate,81.49867532467532,High,3,30.397562582345195,Low,18.50132467532468,29.049033778138405,Low,72.17496445144224,Excellent,2,High-Risk,Maintain current habits
24,1,3.38,3.75,1.26,4.16,7.12,79,126,4.49,High,Yes,Mild,0,1.1100000000000003,0.8799999999999999,23.37278106508876,1.1100000000000003,26.869076479076483,Low,86.64927705627704,High,1,33.1570487483531,Moderate,13.350722943722957,24.98997982300624,Low,76.01760727399244,Excellent,2,High-Risk,Maintain current habits
27,1,8.98,5.75,0.17,2.57,6.01,86,174,10.77,High,No,Moderate,1,1.7899999999999991,1.99,9.57683741648107,1.7899999999999991,64.0756204906205,Moderate,54.10231385281385,Moderate,2,61.237417654808944,Moderate,45.89768614718615,63.94938982025631,Moderate,44.38189702918879,Average,1,At-Risk,Improve sleep schedule
24,2,9.51,1.73,2.15,5.18,4.7,166,151,12.14,Low,Yes,Moderate,1,2.630000000000001,3.3,17.455310199789697,2.630000000000001,63.65971861471862,Moderate,55.08708441558443,Moderate,2,69.41587615283267,High,44.91291558441557,66.92657782009417,High,41.389033767415015,Average,1,At-Risk,Disable non-essential notifications; Improve sleep schedule; Practice digital detox
20,0,4.59,1.34,3.8,1.45,4.84,211,90,6.37,Low,No,Moderate,0,1.7800000000000002,3.16,45.96949891067538,1.7800000000000002,42.67865800865801,Moderate,74.7264025974026,High,2,55.124308300395256,Moderate,25.273597402597403,45.07734634791546,Moderate,58.801792664789915,Average,0,Healthy,Improve sleep schedule
35,0,6.75,3.25,1.61,5.41,4.97,169,43,8.58,Medium,Yes,Moderate,1,1.83,3.03,25.03703703703704,1.83,53.74261904761906,Moderate,64.65221428571428,Moderate,2,42.3633069828722,Moderate,35.34778571428572,47.68983889363572,Moderate,55.30387229318972,Average,0,Healthy,Improve sleep schedule
27,1,9.75,5.1,2.69,0.73,6.25,165,143,12.54,Medium,No,Severe,1,2.789999999999999,1.75,16.923076923076923,2.789999999999999,73.0440909090909,High,47.10177272727273,Moderate,3,75.46673254281949,High,52.89822727272727,76.21096625074031,High,35.594517644734154,Poor,1,At-Risk,Reduce daily screen time; Disable non-essential notifications; Improve sleep schedule; Practice digital detox
28,2,7.69,4.77,3.84,4.01,5.77,242,117,10.06,High,Yes,Severe,1,2.37,2.2300000000000004,31.46944083224968,2.37,67.47083694083693,High,52.92874891774893,Moderate,3,78.23563899868248,High,47.07125108225107,72.98992072693179,High,38.18529953133918,Poor,1,At-Risk,Reduce daily screen time; Disable non-essential notifications; Improve sleep schedule; Practice digital detox
22,0,4.96,4.12,0.45,1.28,8.69,227,52,5.91,Low,Yes,Moderate,1,0.9500000000000002,0.0,45.766129032258064,0.9500000000000002,27.00176767676768,Low,85.48446969696971,High,2,50.11515151515151,Moderate,14.515530303030287,32.87551808714473,Low,72.63054097379698,Excellent,2,High-Risk,Maintain current habits
20,0,3.41,1.4,1.01,1.69,8.88,92,139,6.25,High,Yes,Moderate,0,2.84,0.0,26.97947214076246,2.84,17.570353535353533,Low,97.94389393939394,High,2,45.44288537549407,Moderate,2.056106060606055,22.26518470712117,Low,81.44222501681281,Excellent,2,High-Risk,Maintain current habits
32,2,4.38,4.68,2.35,3.77,7.26,167,149,5.12,Low,Yes,Moderate,1,0.7400000000000002,0.7400000000000002,38.12785388127854,0.7400000000000002,35.430238095238096,Moderate,77.86592857142855,High,2,60.59380764163373,Moderate,22.134071428571445,43.58868357655485,Moderate,63.10515498280907,Average,0,Healthy,Maintain current habits
35,1,3.18,1.71,1.73,2.75,7.82,210,58,5.45,Low,Yes,Mild,0,2.27,0.1799999999999997,66.0377358490566,2.27,18.63357142857143,Low,94.49492857142856,High,1,38.33425559947299,Moderate,5.505071428571441,21.026280860544144,Low,80.6892924653095,Excellent,2,High-Risk,Maintain current habits
23,2,7.85,1.56,1.58,5.3,4.52,181,26,9.17,Low,No,Mild,0,1.3200000000000005,3.4800000000000004,23.05732484076433,1.3200000000000005,50.79500721500722,Moderate,64.76149783549783,Moderate,1,34.916666666666664,Moderate,35.238502164502165,43.39434319625455,Moderate,57.75721273412603,Average,0,Healthy,Improve sleep schedule
